,location,total_sqft,bath,price,bhk
8062,Tindlu,1357.0,2.0,65.0,3
8063,Tindlu,1500.0,3.0,87.0,3
8064,Tindlu,1370.07,3.0,65.0,3
8065,Tindlu,1165.0,2.0,59.8,2
8066,Tindlu,1050.0,2.0,55.0,2
8067,Tindlu,1100.0,2.0,55.0,2
8068,Tirumanahalli,1255.0,2.0,56.7,2
8069,Tirumanahalli,1260.0,2.0,55.0,2
8070,Tumkur Road,1500.0,3.0,95.0,3
8071,Tumkur Road,1779.0,3.0,112.0,3
8072,Tumkur Road,1586.0,3.0,100.0,3
8073,Tumkur Road,1098.0,2.0,72.0,2
8074,Tumkur Road,1354.0,3.0,90.0,3
8075,Tumkur Road,1240.0,2.0,84.0,3
8076,Tumkur Road,1239.0,2.0,82.0,2
8077,Tumkur Road,1246.0,2.0,82.0,2
8078,Tumkur Road,1500.0,3.0,100.0,3
8080,Tumkur Road,1416.0,3.0,94.0,3
8081,Tumkur Road,1027.0,2.0,60.0,2
8082,Tumkur Road,1027.0,2.0,68.62,2
8083,Tumkur Road,1459.0,2.0,95.0,3
8084,Tumkur Road,992.0,2.0,60.0,2
8085,Tumkur Road,1066.0,2.0,52.5,2
8086,Tumkur Road,1240.0,2.0,79.0,3
8087,Tumkur Road,1441.0,2.0,95.0,3
8088,Tumkur Road,1240.0,2.0,83.0,3
8089,Tumkur Road,1027.0,2.0,67.0,2
8091,Tumkur Road,1354.0,3.0,85.86,3
8092,Tunganagara,1936.0,2.0,54.21,3
8093,Tunganagara,1270.0,2.0,35.56,3
8094,Udaya Nagar,1000.0,1.0,75.0,2
8095,Udayapur Village,1630.0,3.0,68.29,3
8096,Udayapur Village,1440.0,2.0,60.33,3
8097,Udayapur Village,1440.0,2.0,63.93,3
8098,Ullal Uppanagar,2400.0,5.0,75.0,6
8099,Ulsoor,2135.0,3.0,215.0,3
8100,Ulsoor,1275.0,2.0,120.0,2
8101,Ulsoor,1020.0,3.0,110.0,3
8102,Ulsoor,1200.0,2.0,60.0,2
8103,Ulsoor,1180.0,2.0,100.0,2
8104,Ulsoor,1340.0,3.0,90.0,3
8105,Ulsoor,1500.0,2.0,125.0,3
8106,Ulsoor,2000.0,3.0,185.0,3
8107,Ulsoor,1255.0,2.0,120.0,2
8108,Ulsoor,1685.0,4.0,185.0,3
8110,Ulsoor,2135.0,3.0,170.0,3
8111,Ulsoor,1160.0,2.0,130.0,2
8112,Upadhyaya Layout,1300.0,2.0,67.0,3
8113,Upkar Layout,1050.0,1.0,70.0,1
8114,Uttarahalli,1440.0,2.0,62.0,3
8115,Uttarahalli,1143.0,2.0,45.0,2
8116,Uttarahalli,1020.0,2.0,45.0,2
8117,Uttarahalli,1286.0,2.0,63.0,2
8118,Uttarahalli,1101.0,2.0,45.0,2
8119,Uttarahalli,1345.0,2.0,67.0,2
8122,Uttarahalli,1175.0,2.0,47.0,2
8123,Uttarahalli,1390.0,2.0,62.55,3
8124,Uttarahalli,1330.0,2.0,56.0,3
8125,Uttarahalli,1008.0,2.0,45.0,2
8126,Uttarahalli,1390.0,2.0,60.47,3
8127,Uttarahalli,1617.0,3.0,66.68,3
8128,Uttarahalli,1150.0,2.0,49.0,2
8129,Uttarahalli,1330.0,2.0,56.0,3
8130,Uttarahalli,1200.0,2.0,44.0,2
8133,Uttarahalli,882.0,2.0,30.0,2
8134,Uttarahalli,993.0,2.0,39.71,2
8135,Uttarahalli,1045.0,2.0,45.0,2
8136,Uttarahalli,850.0,2.0,37.93,2
8138,Uttarahalli,3600.0,6.0,120.0,6
8139,Uttarahalli,1788.0,3.0,98.34,3
8140,Uttarahalli,1345.0,2.0,57.0,3
8141,Uttarahalli,1089.0,2.0,43.55,2
8143,Uttarahalli,1279.0,2.0,48.0,2
8145,Uttarahalli,1425.0,2.0,64.0,3
8146,Uttarahalli,1155.0,2.0,40.42,2
8147,Uttarahalli,1050.0,2.0,42.0,2
8148,Uttarahalli,1300.0,2.0,55.0,3
8149,Uttarahalli,1250.0,2.0,55.0,3
8150,Uttarahalli,1700.0,3.0,88.0,3
8151,Uttarahalli,1200.0,3.0,50.0,3
8152,Uttarahalli,1085.0,2.0,43.0,2
8154,Uttarahalli,1175.0,2.0,47.0,2
8155,Uttarahalli,1689.28,3.0,91.2,3
8156,Uttarahalli,1175.0,2.0,47.0,2
8157,Uttarahalli,1137.0,2.0,63.0,2
8158,Uttarahalli,1215.0,2.0,52.85,3
8160,Uttarahalli,1325.0,2.0,53.0,2
8161,Uttarahalli,1300.0,2.0,60.0,3
8162,Uttarahalli,850.0,2.0,35.0,2
8163,Uttarahalli,1627.86,3.0,88.0,3
8165,Uttarahalli,1360.0,2.0,61.2,3
8166,Uttarahalli,661.0,1.0,36.0,1
8167,Uttarahalli,1134.0,2.0,45.36,2
8169,Uttarahalli,1320.0,2.0,55.44,3
8170,Uttarahalli,1390.0,2.0,61.16,3
8171,Uttarahalli,1090.0,2.0,45.0,2
8172,Uttarahalli,1050.0,2.0,42.0,2
8173,Uttarahalli,1123.0,2.0,48.0,2
8174,Uttarahalli,1329.0,2.0,56.0,3
8175,Uttarahalli,938.0,2.0,35.0,2
8178,Uttarahalli,1100.0,1.0,45.0,2
8179,Uttarahalli,1125.0,2.0,47.0,2
8181,Uttarahalli,1685.0,3.0,85.0,3
8182,Uttarahalli,1390.0,2.0,62.55,3
8184,Uttarahalli,1180.0,2.0,41.3,2
8185,Uttarahalli,1380.0,2.0,42.0,2
8186,Uttarahalli,1737.0,2.0,95.0,3
8188,Uttarahalli,1160.0,2.0,45.0,2
8189,Uttarahalli,1280.0,2.0,60.0,3
8191,Uttarahalli,1190.0,2.0,53.55,2
8192,Uttarahalli,1330.0,2.0,57.0,3
8193,Uttarahalli,1560.0,3.0,74.0,3
8195,Uttarahalli,1125.0,2.0,48.0,2
8196,Uttarahalli,1320.0,2.0,55.44,3
8198,Uttarahalli,1160.0,2.0,40.6,2
8200,Uttarahalli,1065.0,2.0,42.59,2
8201,Uttarahalli,1075.0,2.0,46.76,2
8202,Uttarahalli,1155.0,2.0,40.6,2
8205,Uttarahalli,1215.0,2.0,52.85,3
8207,Uttarahalli,1180.0,2.0,41.3,2
8210,Uttarahalli,1002.0,2.0,40.08,2
8211,Uttarahalli,1002.0,2.0,40.08,2
8212,Uttarahalli,1075.0,2.0,40.0,2
8214,Uttarahalli,1155.0,2.0,40.43,2
8216,Uttarahalli,1025.0,2.0,35.88,2
8217,Uttarahalli,1125.0,2.0,47.65,2
8218,Uttarahalli,1300.0,2.0,55.0,2
8219,Uttarahalli,1025.0,2.0,35.88,2
8220,Uttarahalli,980.0,2.0,45.0,2
8221,Uttarahalli,1125.0,2.0,47.0,2
8226,Uttarahalli,1175.0,2.0,47.0,2
8229,Uttarahalli,1525.0,2.0,62.82,3
8230,Uttarahalli,1265.0,2.0,65.0,3
8233,Uttarahalli,1213.0,2.0,48.0,2
8235,Uttarahalli,900.0,2.0,35.0,2
8236,Uttarahalli,1065.0,2.0,42.6,2
8239,Uttarahalli,1125.0,2.0,47.0,2
8240,Uttarahalli,1270.0,2.0,55.25,3
8241,Uttarahalli,1270.0,2.0,55.25,3
8242,Uttarahalli,1107.0,2.0,45.0,2
8243,Uttarahalli,1200.0,2.0,55.0,2
8245,Uttarahalli,1460.0,3.0,76.0,3
8246,Uttarahalli,1500.0,3.0,68.0,3
8247,Uttarahalli,1120.0,2.0,50.0,2
8248,Uttarahalli,1150.0,2.0,46.0,2
8249,Uttarahalli,1330.0,2.0,58.0,3
8251,Uttarahalli,1050.0,2.0,42.0,2
8252,Uttarahalli,1125.0,2.0,48.0,2
8254,Uttarahalli,1345.0,2.0,57.0,3
8255,Uttarahalli,1345.0,2.0,57.0,3
8257,Uttarahalli,1000.0,2.0,52.0,2
8258,Uttarahalli,1037.0,2.0,36.0,2
8260,Uttarahalli,1000.0,2.0,39.5,2
8261,Uttarahalli,1125.0,1.0,45.0,2
8263,Uttarahalli,1160.0,2.0,40.58,2
8264,Uttarahalli,1123.0,2.0,60.0,2
8266,Uttarahalli,1000.0,2.0,35.0,2
8267,Uttarahalli,1330.0,2.0,57.0,3
8268,Uttarahalli,1125.0,2.0,47.0,2
8269,Uttarahalli,1165.0,1.0,42.09,2
8270,Uttarahalli,1260.0,2.0,55.0,2
8271,Uttarahalli,1284.0,2.0,53.36,2
8272,Uttarahalli,1150.0,2.0,45.99,2
8274,Uttarahalli,1290.0,2.0,56.12,3
8275,Uttarahalli,1328.0,2.0,56.0,3
8276,Uttarahalli,1040.0,2.0,36.4,2
8277,Uttarahalli,1290.0,2.0,56.12,3
8279,Uttarahalli,1075.0,2.0,46.76,2
8280,Uttarahalli,1345.0,2.0,57.0,3
8281,VGP Layout,1133.0,2.0,55.0,2
8282,VGP Layout,2108.0,3.0,85.0,3
8283,VGP Layout,1000.0,2.0,44.0,2
8284,Vadarpalya,1750.0,3.0,85.0,3
8285,Vadarpalya,2500.0,5.0,120.0,5
8286,Vaderahalli,2300.0,4.0,200.0,4
8287,Vaishnavi Layout,4800.0,5.0,420.0,4
8288,Vaishnavi Layout,4800.0,6.0,420.0,4
8289,Vaishnavi Layout,4800.0,4.0,420.0,4
8290,Vajarahalli,551.0,1.0,30.0,1
8291,Vajarahalli,1254.0,2.0,70.0,3
8292,Vajarahalli,1432.0,3.0,79.0,3
8293,Varanasi,2000.0,4.0,103.0,5
8294,Varanasi,2000.0,4.0,99.0,5
8295,Varanasi,1334.0,2.0,62.0,2
8296,Varsova Layout,1280.0,2.0,55.0,3
8297,Varsova Layout,1088.0,2.0,43.5,2
8298,Varsova Layout,7000.0,6.0,560.0,6
8299,Varthur,1160.0,2.0,44.0,2
8300,Varthur,1385.0,2.0,80.0,2
8302,Varthur,1024.0,2.0,42.0,2
8303,Varthur,1125.0,2.0,40.0,2
8304,Varthur,1112.0,2.0,40.0,2
8305,Varthur,1055.0,2.0,45.35,2
8306,Varthur,1280.0,2.0,65.0,2
8307,Varthur,977.0,2.0,36.0,2
8308,Varthur,1250.0,3.0,71.0,3
8309,Varthur,1200.0,3.0,67.75,3
8310,Varthur,1111.0,2.0,41.88,2
8311,Varthur,1140.0,2.0,55.5,2
8312,Varthur,1012.0,2.0,59.0,2
8313,Varthur,1140.0,2.0,39.9,2
8314,Varthur,1090.0,2.0,48.0,2
8315,Varthur,1450.0,3.0,71.0,3
8316,Varthur,1210.0,2.0,60.0,2
8317,Varthur,1070.0,2.0,46.0,2
8318,Varthur,1360.0,2.0,85.0,3
8319,Varthur,965.0,2.0,34.0,2
8320,Varthur,1120.0,2.0,44.24,2
8321,Varthur,1395.0,2.0,79.0,3
8322,Varthur,1085.0,2.0,45.0,2
8323,Varthur,1250.0,2.0,47.0,2
8324,Varthur,1200.0,3.0,68.38,3
8326,Varthur,1155.0,2.0,60.0,2
8327,Varthur,1035.0,2.0,60.0,2
8328,Varthur,1155.0,2.0,39.0,2
8329,Varthur,1180.0,2.0,55.0,2
8331,Varthur,1738.0,2.0,57.35,2
8332,Varthur,1045.0,2.0,40.65,2
8333,Varthur,1155.0,2.0,39.0,2
8335,Varthur,1210.0,2.0,64.15,2
8337,Varthur,1105.0,2.0,38.0,2
8338,Varthur,1560.0,3.0,90.0,3
8339,Varthur,1760.0,2.0,85.0,2
8340,Varthur,1210.0,2.0,54.0,2
8341,Varthur,1112.0,2.0,40.0,2
8343,Varthur,1000.0,1.0,65.0,2
8345,Varthur Road,900.0,2.0,27.0,2
8346,Varthur Road,1277.0,2.0,59.0,2
8347,Varthur Road,1247.0,2.0,58.0,3
8348,Varthur Road,1050.0,2.0,42.7,2
8349,Varthur Road,1255.0,2.0,52.76,2
8351,Varthur Road,1033.0,2.0,32.0,2
8352,Varthur Road,1140.0,2.0,49.11,2
8353,Varthur Road,850.0,2.0,25.4,2
8354,"Varthur Road,",1330.0,2.0,64.0,2
8355,Vasanth nagar,3025.0,3.0,500.0,3
8356,Vasanth nagar,2328.0,4.0,528.0,4
8357,Vasanth nagar,4750.0,6.0,1102.0,4
8358,Vasanth nagar,2295.0,3.0,650.0,6
8359,Vasanth nagar,4750.0,6.0,948.0,4
8360,Vasantha Vallabha Nagar,1500.0,2.0,95.0,3
8361,Vasantha Vallabha Nagar,1600.0,3.0,76.0,3
8362,Vasantha Vallabha Nagar,900.0,1.0,44.0,2
8363,Vasanthapura,1022.0,2.0,40.0,2
8364,Vasanthapura,1135.0,2.0,39.73,2
8365,Vasanthapura,995.0,2.0,34.82,2
8366,Vasanthapura,995.0,2.0,34.82,2
8367,Vasanthapura,1037.0,2.0,36.28,2
8368,Vasanthapura,978.0,2.0,34.22,2
8369,Vasanthapura,1037.0,2.0,36.28,2
8370,Veer Sandra,3000.0,4.0,264.0,4
8371,Veerannapalya,950.0,2.0,45.0,2
8372,Veersandra,1250.0,2.0,55.0,2
8373,Venkatadri Layout,595.0,1.0,42.0,1
8374,Venkatadri Layout,596.0,1.0,42.0,1
8375,Venkatapura,3080.0,2.0,285.0,4
8376,Venkatapura,5720.0,3.0,350.0,3
8377,Venkatapura,2700.0,2.0,260.0,3
8378,Venugopal Reddy Layout,1545.0,3.0,85.0,3
8379,Versova Layout,2020.0,3.0,270.0,3
8380,Vibuthipura,1603.0,2.0,125.0,3
8381,Victoria Layout,1650.0,3.0,165.0,3
8382,Victoria Layout,1300.0,2.0,129.0,2
8383,Victoria Layout,850.0,2.0,72.0,2
8384,Victoria Layout,1276.0,2.0,146.0,2
8385,Victoria Layout,1115.0,2.0,115.0,2
8386,Vidyaranyapura,1440.0,2.0,95.0,2
8387,Vidyaranyapura,1062.0,2.0,38.0,2
8388,Vidyaranyapura,1200.0,2.0,55.0,2
8389,Vidyaranyapura,1200.0,4.0,90.0,4
8391,Vidyaranyapura,1060.0,2.0,55.0,2
8392,Vidyaranyapura,1100.0,2.0,54.0,2
8393,Vidyaranyapura,1440.0,2.0,70.0,3
8394,Vidyaranyapura,1100.0,2.0,54.0,2
8395,Vidyaranyapura,1000.0,2.0,35.0,2
8397,Vidyaranyapura,1120.0,2.0,70.0,2
8398,Vidyaranyapura,945.0,2.0,40.0,2
8399,Vidyaranyapura,1100.0,2.0,54.0,2
8400,Vidyaranyapura,1200.0,2.0,65.0,3
8401,Vidyaranyapura,1200.0,2.0,52.0,2
8402,Vidyaranyapura,1050.0,2.0,50.0,2
8403,Vidyaranyapura,1188.0,2.0,50.0,2
8404,Vidyaranyapura,1100.0,2.0,75.0,3
8405,Vidyaranyapura,1100.0,2.0,72.0,3
8406,Vidyaranyapura,2400.0,5.0,135.0,4
8407,Vidyaranyapura,1100.0,2.0,41.0,2
8408,Vidyaranyapura,1200.0,2.0,60.5,2
8409,Vidyaranyapura,1200.0,2.0,42.0,2
8410,Vignana Nagar,1200.0,2.0,55.0,2
8411,Vignana Nagar,1100.0,2.0,47.0,2
8412,Vignana Nagar,1110.0,2.0,58.0,2
8413,Vignana Nagar,1000.0,2.0,35.0,2
8414,Vijaya Bank Layout,2400.0,2.0,150.0,3
8415,Vijaya Bank Layout,1374.0,2.0,70.0,3
8416,Vijaya Bank Layout,1605.0,2.0,85.0,3
8417,Vijaya Bank Layout,1200.0,2.0,68.0,3
8418,Vijaya Bank Layout,1700.0,2.0,68.5,3
8419,Vijaya Bank Layout,4000.0,6.0,460.0,6
8420,Vijayanagar,1704.0,3.0,110.0,3
8421,Vijayanagar,1933.0,3.0,129.0,3
8423,Vijayanagar,1450.0,3.0,100.0,3
8424,Vijayanagar,1580.0,2.0,134.0,3
8425,Vijayanagar,1826.0,3.0,121.0,3
8426,Vijayanagar,1739.0,3.0,116.0,3
8427,Vijayanagar,1490.0,3.0,100.0,3
8428,Vijayanagar,1180.0,2.0,65.0,2
8429,Vijayanagar,606.0,1.0,34.78,1
8430,Vijayanagar,1352.0,2.0,68.0,2
8431,Vijayanagar,1527.0,3.0,115.0,3
8432,Vijayanagar,989.0,2.0,60.0,2
8433,Vijayanagar,1520.0,2.0,103.0,3
8434,Vijayanagar,1749.0,3.0,117.0,3
8435,Vijayanagar,1046.0,2.0,75.0,2
8436,Vijayanagar,606.0,1.0,40.0,1
8437,Vijayanagar,1200.0,2.0,62.0,2
8440,Vijayanagar,1760.0,3.0,140.0,3
8441,Vijayanagar,2047.0,3.0,136.0,3
8442,Vijayanagar,1200.0,2.0,75.0,3
8443,Vijayanagar,1178.0,2.0,82.0,2
8444,Vijayanagar,864.0,2.0,45.0,2
8445,Vijayanagar,2100.0,6.0,252.0,4
8446,Vijayanagar,920.0,2.0,60.0,2
8447,Vijayanagar,1019.0,2.0,58.0,2
8448,Vijayanagar,2400.0,6.0,125.0,5
8449,Vijayanagar,1180.0,2.0,86.0,2
8450,Vijayanagar,1046.0,2.0,49.06,2
8451,Vijayanagar,2400.0,2.0,230.0,1
8452,Vijayanagar,492.0,1.0,40.0,1
8454,Vijinapura,1290.0,2.0,71.95,2
8455,Vimanapura,1275.0,2.0,47.0,2
8456,Vinayak Nagar,705.0,1.0,36.5,1
8457,Vinayak Nagar,1758.0,3.0,95.0,3
8458,Vinayaka Nagar,1340.0,2.0,65.0,2
8459,Vinayaka Nagar,1200.0,2.0,52.0,2
8460,Vinayaka Nagar,1145.0,2.0,51.0,2
8461,Virat Nagar,1196.0,2.0,56.81,2
8462,Virat Nagar,1110.0,2.0,52.0,2
8463,Virat Nagar,1215.0,2.0,49.75,3
8464,Virupakshapura,1075.0,2.0,55.0,2
8465,Vishveshwarya Layout,750.0,1.0,30.0,1
8466,Vishveshwarya Layout,2000.0,4.0,75.0,4
8467,Vishveshwarya Layout,2100.0,6.0,92.0,6
8468,Vishveshwarya Layout,2000.0,3.0,90.0,4
8469,Vishwanatha Nagenahalli,2159.0,3.0,110.0,3
8470,Vishwanatha Nagenahalli,2159.0,3.0,120.0,3
8471,Vishwanatha Nagenahalli,2200.0,3.0,115.0,4
8472,Vishwanatha Nagenahalli,2159.0,3.0,120.0,3
8473,Vishwapriya Layout,820.0,2.0,30.0,2
8474,Vishwapriya Layout,770.0,2.0,30.0,2
8475,Vishwapriya Layout,910.0,2.0,36.0,2
8476,Vishwapriya Layout,890.0,2.0,37.0,2
8477,Vishwapriya Nagar,946.0,2.0,38.0,2
8478,Vishwapriya Nagar,1200.0,3.0,80.0,3
8479,Vittal Nagar,1100.0,2.0,49.0,2
8480,Vittal Nagar,1000.0,2.0,45.0,2
8481,Vittasandra,1404.0,2.0,71.0,2
8482,Vittasandra,1246.0,2.0,67.0,2
8483,Vittasandra,1404.0,2.0,69.3,2
8484,Vittasandra,1246.0,2.0,67.3,2
8485,Vittasandra,1246.0,2.0,64.5,2
8486,Vittasandra,1246.0,2.0,64.5,2
8487,Vittasandra,1246.0,2.0,68.0,2
8489,Vittasandra,1238.0,2.0,67.0,2
8490,Vittasandra,1404.0,2.0,75.0,2
8491,Vittasandra,1246.0,2.0,65.0,2
8492,Vittasandra,1238.0,2.0,67.0,2
8493,Vittasandra,1246.0,2.0,67.4,2
8494,Vittasandra,1259.0,2.0,67.4,2
8495,Vittasandra,1404.0,2.0,68.8,2
8496,Vittasandra,1246.0,2.0,62.3,2
8497,Vittasandra,1246.0,2.0,63.0,2
8498,Vittasandra,1246.0,2.0,67.4,2
8499,Vittasandra,1246.0,2.0,65.4,2
8501,Vittasandra,1238.0,2.0,67.32,2
8502,Vittasandra,1246.0,2.0,67.4,2
8504,Vittasandra,1246.0,2.0,67.3,2
8505,Vittasandra,1404.0,2.0,70.0,2
8506,Vittasandra,1259.0,2.0,67.48,2
8507,Vittasandra,1404.0,2.0,75.0,2
8509,Vittasandra,1246.0,2.0,67.0,2
8512,Vittasandra,1404.0,2.0,72.0,2
8513,Vittasandra,1246.0,2.0,67.5,2
8514,Vittasandra,1246.0,2.0,67.5,2
8515,Vittasandra,1404.0,2.0,70.0,2
8516,Vittasandra,1246.0,2.0,65.0,2
8517,Vittasandra,1246.0,2.0,67.4,2
8519,Vivek Nagar,3000.0,4.0,130.0,8
8520,Vivek Nagar,1600.0,2.0,160.0,2
8521,Volagerekallahalli,1070.0,2.0,33.0,2
8522,Volagerekallahalli,1070.0,2.0,33.15,2
8523,Volagerekallahalli,1067.0,2.0,33.99,2
8524,Volagerekallahalli,1070.0,2.0,32.99,2
8525,Volagerekallahalli,1070.0,2.0,33.43,2
8526,Volagerekallahalli,1095.0,2.0,39.0,2
8529,Whitefield,1610.0,3.0,81.0,3
8530,Whitefield,1459.0,2.0,94.82,2
8535,Whitefield,1280.0,2.0,75.0,2
8537,Whitefield,1910.0,3.0,161.0,3
8538,Whitefield,3252.0,4.0,230.0,4
8539,Whitefield,11890.0,4.0,700.0,4
8542,Whitefield,1150.0,2.0,70.0,2
8543,Whitefield,1768.0,3.0,101.0,3
8545,Whitefield,1600.0,3.0,86.0,3
8546,Whitefield,4144.0,4.0,315.0,4
8547,Whitefield,4104.0,4.0,360.0,4
8548,Whitefield,1790.0,3.0,100.0,3
8549,Whitefield,1720.0,3.0,100.0,3
8551,Whitefield,1640.0,4.0,91.0,3
8554,Whitefield,2280.0,4.0,126.0,3
8558,Whitefield,1897.0,3.0,130.0,3
8559,Whitefield,2225.0,2.0,125.0,3
8560,Whitefield,4348.5,2.0,304.0,4
8563,Whitefield,2268.0,3.0,163.0,4
8566,Whitefield,2400.0,4.0,200.0,4
8568,Whitefield,1360.0,2.0,95.0,2
8570,Whitefield,1697.0,3.0,94.79,3
8571,Whitefield,5000.0,4.0,400.0,4
8572,Whitefield,3000.0,5.0,250.0,4
8573,Whitefield,1700.0,3.0,115.0,3
8576,Whitefield,2842.0,3.0,162.0,3
8580,Whitefield,1500.0,3.0,130.0,3
8581,Whitefield,1280.0,2.0,75.0,2
8583,Whitefield,1405.0,2.0,78.0,3
8584,Whitefield,2225.0,3.0,115.0,3
8585,Whitefield,1272.0,2.0,95.05,2
8588,Whitefield,1192.0,2.0,71.0,2
8592,Whitefield,1626.0,3.0,89.0,3
8593,Whitefield,1585.0,3.0,88.0,3
8594,Whitefield,665.0,2.0,28.585,1
8596,Whitefield,1280.0,2.0,85.0,2
8597,Whitefield,1200.0,3.0,68.5,3
8598,Whitefield,4000.0,4.0,330.0,4
8599,Whitefield,1697.0,3.0,108.0,3
8601,Whitefield,3606.0,4.0,312.0,4
8602,Whitefield,1485.0,2.0,90.0,2
8603,Whitefield,950.0,1.0,50.0,1
8604,Whitefield,3584.0,4.0,199.0,4
8605,Whitefield,825.0,1.0,45.0,1
8608,Whitefield,1635.0,2.0,85.0,3
8609,Whitefield,1216.0,2.0,79.0,2
8615,Whitefield,920.0,2.0,63.0,2
8617,Whitefield,1170.0,2.0,71.0,2
8618,Whitefield,1118.0,2.0,75.0,2
8619,Whitefield,1800.0,3.0,110.0,3
8620,Whitefield,1562.0,3.0,103.0,3
8623,Whitefield,2321.0,4.0,128.0,3
8624,Whitefield,1320.0,2.0,95.0,2
8627,Whitefield,3010.0,3.0,200.0,3
8628,Whitefield,1346.0,2.0,96.17,2
8629,Whitefield,3850.0,5.0,316.0,3
8633,Whitefield,2500.0,4.0,155.0,4
8634,Whitefield,905.0,1.0,55.0,1
8636,Whitefield,2268.0,3.0,146.0,4
8639,Whitefield,630.5,1.0,32.79,1
8640,Whitefield,3537.0,5.0,210.0,4
8642,Whitefield,1697.0,3.0,115.0,3
8646,Whitefield,3250.0,5.0,290.0,5
8650,Whitefield,1269.0,2.0,75.0,2
8651,Whitefield,3227.0,5.0,250.0,5
8652,Whitefield,1545.0,3.0,79.0,3
8655,Whitefield,3262.0,4.0,260.0,4
8657,Whitefield,1132.0,2.0,79.28,2
8660,Whitefield,2830.0,5.0,160.0,4
8662,Whitefield,1195.0,2.0,70.0,2
8663,Whitefield,3480.0,4.0,284.0,3
8666,Whitefield,709.0,1.0,34.385,1
8668,Whitefield,1320.0,2.0,79.5,2
8669,Whitefield,750.0,2.0,52.7,2
8670,Whitefield,1200.0,3.0,61.96,3
8675,Whitefield,2094.0,2.0,113.19,3
8677,Whitefield,3445.0,5.0,270.0,4
8678,Whitefield,1700.0,3.0,140.0,3
8679,Whitefield,4827.0,4.0,400.0,4
8680,Whitefield,1405.0,2.0,84.5,2
8682,Whitefield,3252.0,4.0,280.0,4
8684,Whitefield,1150.0,2.0,90.0,2
8685,Whitefield,2400.0,4.0,147.0,4
8687,Whitefield,624.0,1.0,35.0,1
8690,Whitefield,1700.0,3.0,95.0,3
8691,Whitefield,4960.0,4.0,400.0,4
8692,Whitefield,2928.0,4.0,198.0,4
8694,Whitefield,2700.0,5.0,175.0,3
8695,Whitefield,1216.0,2.0,84.0,2
8696,Whitefield,2882.0,5.0,204.0,4
8697,Whitefield,1840.0,3.0,140.0,3
8698,Whitefield,1778.0,3.0,122.0,3
8700,Whitefield,650.0,1.0,25.0,1
8701,Whitefield,2155.0,3.0,125.0,4
8702,Whitefield,905.0,1.0,52.0,1
8707,Whitefield,1216.0,2.0,75.0,2
8709,Whitefield,1255.0,2.0,77.0,2
8710,Whitefield,1216.0,2.0,73.0,2
8711,Whitefield,709.0,1.0,34.735,1
8715,Whitefield,1745.0,3.0,100.0,3
8716,Whitefield,3200.0,4.0,224.0,4
8718,Whitefield,825.0,1.0,44.9,1
8722,Whitefield,1870.0,3.0,138.0,3
8725,Whitefield,1862.0,3.0,125.0,3
8726,Whitefield,1655.0,3.0,113.0,3
8727,Whitefield,530.0,1.0,29.44,1
8729,Whitefield,905.0,1.0,50.0,1
8730,Whitefield,1600.0,3.0,82.0,3
8731,Whitefield,1230.0,4.0,80.0,4
8733,Whitefield,630.5,1.0,32.15,1
8734,Whitefield,905.0,1.0,52.0,1
8738,Whitefield,1216.0,2.0,83.0,2
8743,Whitefield,4075.0,5.0,226.0,4
8744,Whitefield,1216.0,2.0,75.0,2
8752,Whitefield,2856.0,5.0,158.5,4
8755,Whitefield,750.0,1.0,51.0,1
8758,Whitefield,1173.0,2.0,77.0,2
8759,Whitefield,1200.0,3.0,68.4,3
8763,Whitefield,3425.0,5.0,250.0,4
8768,Whitefield,2173.0,3.0,128.0,3
8770,Whitefield,905.0,1.0,62.0,1
8771,Whitefield,1870.0,3.0,138.0,3
8772,Whitefield,1320.0,2.0,99.26,2
8773,Whitefield,2901.0,4.0,190.0,3
8774,Whitefield,1485.0,2.0,96.51,2
8775,Whitefield,1755.0,3.0,101.0,3
8777,Whitefield,2225.0,3.0,149.0,3
8778,Whitefield,1250.0,2.0,82.0,2
8780,Whitefield,605.0,1.0,40.0,1
8783,Whitefield,2210.0,3.0,156.0,3
8784,Whitefield,1173.0,2.0,78.2,2
8785,Whitefield,1740.0,4.0,130.0,3
8786,Whitefield,1216.0,2.0,75.0,2
8788,Whitefield,1655.0,3.0,120.0,3
8789,Whitefield,4003.0,6.0,300.0,4
8791,Whitefield,1180.0,2.0,70.0,2
8793,Whitefield,2023.0,4.0,130.0,3
8794,Whitefield,2134.0,4.0,118.0,3
8797,Whitefield,905.0,1.0,60.0,1
8803,Whitefield,1452.0,3.0,90.0,3
8804,Whitefield,2850.0,5.0,240.0,4
8807,Whitefield,2830.0,5.0,190.0,4
8808,Whitefield,1295.0,2.0,78.5,2
8809,Whitefield,840.0,1.0,57.6,1
8810,Whitefield,640.0,1.0,19.83,1
8811,Whitefield,1991.0,3.0,104.0,3
8815,Whitefield,1655.0,3.0,97.0,3
8816,Whitefield,1850.0,3.0,150.0,3
8817,Whitefield,1200.0,3.0,67.77,3
8818,Whitefield,1290.0,2.0,90.0,2
8821,Whitefield,1216.0,2.0,75.0,2
8822,Whitefield,1356.0,2.0,94.84,2
8823,Whitefield,1338.0,2.0,103.0,2
8826,Whitefield,3450.0,4.0,208.0,3
8830,Whitefield,1267.0,2.0,90.33,2
8831,Whitefield,2400.0,4.0,143.0,4
8832,Whitefield,1836.0,3.0,125.0,3
